Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Experimental Condition [Media],Experimental Condition [Steps],Experimental Condition [Flow Control],Comment [Preculture],Source Name,Comment [Image File Path],Comment [Image File Type],Channels,Processed Data File
switch_16h,20160912_Pos0_GL25_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos0_GL25/20160912_Pos0_GL25_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos0_GL25_frames.txt
switch_16h,20160912_Pos0_GL26_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos0_GL26/20160912_Pos0_GL26_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos4_GL02_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL02/20160912_Pos4_GL02_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL02_frames.txt
switch_16h,20160912_Pos4_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL04_missing_assignment_start/20160912_Pos4_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos4_GL05_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL05/20160912_Pos4_GL05_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL05_frames.txt
switch_16h,20160912_Pos4_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL06__missing_assignment_t12/20160912_Pos4_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos4_GL08_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL08/20160912_Pos4_GL08_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL08_frames.txt
switch_16h,20160912_Pos4_GL09_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL09/20160912_Pos4_GL09_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL09_frames.txt
switch_16h,20160912_Pos4_GL10_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL10/20160912_Pos4_GL10_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL10_frames.txt
switch_16h,20160912_Pos4_GL11_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL11/20160912_Pos4_GL11_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL11_frames.txt
switch_16h,20160912_Pos4_GL12_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL12/20160912_Pos4_GL12_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL12_frames.txt
switch_16h,20160912_Pos4_GL13_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL13/20160912_Pos4_GL13_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL13_frames.txt
switch_16h,20160912_Pos4_GL14_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL14/20160912_Pos4_GL14_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL14_frames.txt
switch_16h,20160912_Pos4_GL21_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL21_filament/20160912_Pos4_GL21_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos4_GL22_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL22/20160912_Pos4_GL22_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL22_frames.txt
switch_16h,20160912_Pos4_GL23_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL23/20160912_Pos4_GL23_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL23_frames.txt
switch_16h,20160912_Pos4_GL24_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL24/20160912_Pos4_GL24_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL24_frames.txt
switch_16h,20160912_Pos4_GL25_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos4_GL25/20160912_Pos4_GL25_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos4_GL25_frames.txt
switch_16h,20160912_Pos8_GL01_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL01/20160912_Pos8_GL01_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL01_frames.txt
switch_16h,20160912_Pos8_GL02_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL02/20160912_Pos8_GL02_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL02_frames.txt
switch_16h,20160912_Pos8_GL03_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL03_pb42/20160912_Pos8_GL03_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos8_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL04/20160912_Pos8_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL04_frames.txt
switch_16h,20160912_Pos8_GL05_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL05/20160912_Pos8_GL05_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL05_frames.txt
switch_16h,20160912_Pos8_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL06_nogrowth/20160912_Pos8_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos8_GL07_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL07/20160912_Pos8_GL07_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL07_frames.txt
switch_16h,20160912_Pos8_GL11_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL11/20160912_Pos8_GL11_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL11_frames.txt
switch_16h,20160912_Pos8_GL14_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL14/20160912_Pos8_GL14_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL14_frames.txt
switch_16h,20160912_Pos8_GL15_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL15/20160912_Pos8_GL15_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL15_frames.txt
switch_16h,20160912_Pos8_GL17_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL17_pb3/20160912_Pos8_GL17_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_16h,20160912_Pos8_GL20_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL20/20160912_Pos8_GL20_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL20_frames.txt
switch_16h,20160912_Pos8_GL21_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 16h: A | 6h: B,syringe 5mL,- ASC662: OD=0.38 (used 12ml out of 15ml),20160912,Julou_2020_lacInduction_GL_Images/20160912/20160912_curated/20160912_Pos8_GL21/20160912_Pos8_GL21_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20160912/20160912_Pos8_GL21_frames.txt
switch_20h,20161014_Pos0_GL01_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL01/20161014_Pos0_GL01_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL01_frames.txt
switch_20h,20161014_Pos0_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL04/20161014_Pos0_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL04_frames.txt
switch_20h,20161014_Pos0_GL05_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL05/20161014_Pos0_GL05_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL05_frames.txt
switch_20h,20161014_Pos0_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL06/20161014_Pos0_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL06_frames.txt
switch_20h,20161014_Pos0_GL12_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL12/20161014_Pos0_GL12_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL12_frames.txt
switch_20h,20161014_Pos0_GL15_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL15/20161014_Pos0_GL15_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL15_frames.txt
switch_20h,20161014_Pos0_GL16_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL16/20161014_Pos0_GL16_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL16_frames.txt
switch_20h,20161014_Pos0_GL18_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL18/20161014_Pos0_GL18_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL18_frames.txt
switch_20h,20161014_Pos0_GL24_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos0_GL24/20161014_Pos0_GL24_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos0_GL24_frames.txt
switch_20h,20161014_Pos1_GL02_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos1_GL02/20161014_Pos1_GL02_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos1_GL02_frames.txt
switch_20h,20161014_Pos1_GL03_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos1_GL03/20161014_Pos1_GL03_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos1_GL03_frames.txt
switch_20h,20161014_Pos1_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos1_GL04/20161014_Pos1_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos1_GL04_frames.txt
switch_20h,20161014_Pos1_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 4h: B | 20h: A | 6h: B,syringe 5mL,ASC662: OD=0.182 (used 8ml out of 20ml) | MG1655 rpoS-mCherry KanR (Diana's transduction): OD=0.139 (6ml out of 10mL),20161014,Julou_2020_lacInduction_GL_Images/20161014/20161014_curated/20161014_Pos1_GL06/20161014_Pos1_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161014/20161014_Pos1_GL06_frames.txt
